channel,source,type,convo,direction,user,contact,text,tags,convoCreatedAt,itemCreatedAt,external,firstReplyTimeSecs,firstReplyTimeMins,firstReplyTimeHours
twitter,message,tweet,https://reply.buffer.com/conversations/W0ZAiKenJwABLBX9,outbound,,tenfour2 (tenfour 🎶),"""@tenfour2 sadly, lots of folks had that same idea 😄 https://t.co/Dzia8SZAVF""","EN,Press Release",2018-07-11 17:38:15,2018-07-11 17:40:20,https://twitter.com/statuses/1017101294979313664,125,2.0833333333333335,0.034722222222222224
twitter,message,tweet,https://reply.buffer.com/conversations/W0ZAbZvKWQABhy5D,inbound,,lazygetter (California Skeptic),"""Becoming increasingly hard to stay loyal to @firefox https://t.co/40v6Rp7B2M""",EN,2018-07-11 17:37:48,2018-07-11 17:37:48,https://twitter.com/statuses/1017100658078388224,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0ZAQ6WrDQABl5Am,inbound,,bfritchie (Bryan Fritchie),"""@firefox Thanks for pointing that out. Now I need to go change all my passwords. 😡🤬""",EN,2018-07-11 17:37:06,2018-07-11 17:37:06,https://twitter.com/statuses/1017100482463092737,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0ZAQZvKWQABhy48,inbound,,FerdinCrypto (FerdinCrypto (冯亮)),"""@firefox Not available outside USA 🇺🇸?""",EN,2018-07-11 17:36:42,2018-07-11 17:36:42,https://twitter.com/statuses/1017100382495956992,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0ZAQZvKWQABhy48,outbound,,FerdinCrypto (FerdinCrypto (冯亮)),"""@FerdinCrypto So far it's only available in Australia, New Zealand, the UK, US and Canada. That said, we're hoping to localize into new languages/locales based on demand!""",EN,2018-07-11 17:36:42,2018-07-11 17:38:25,https://twitter.com/statuses/1017100815184551941,103,1.7166666666666666,0.028611111111111108
twitter,message,tweet,https://reply.buffer.com/conversations/W0ZAQZvKWQABhy48,inbound,,FerdinCrypto (FerdinCrypto (冯亮)),"""@codecatt @firefox That’s kind of true ! English is everywhere !""",EN,2018-07-11 17:36:42,2018-07-11 17:41:46,https://twitter.com/statuses/1017101656276660224,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0ZAKaenJwABLBXr,inbound,,codecatt (Nimble 🏳️‍🌈💕),"""@firefox Not available in 🇳🇱 yet. :(""",EN,2018-07-11 17:36:40,2018-07-11 17:36:40,https://twitter.com/statuses/1017100372014485512,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0ZAKaenJwABLBXr,outbound,,codecatt (Nimble 🏳️‍🌈💕),"""🚨ALSO🚨 if that is your password PLEASE don't own up to it in this thread. Just go change it!""",EN,2018-07-11 17:36:40,2018-07-11 17:36:06,https://twitter.com/statuses/1017100229206728706,283,4.716666666666667,0.07861111111111112
twitter,message,tweet,https://reply.buffer.com/conversations/W0ZAKaenJwABLBXr,outbound,,codecatt (Nimble 🏳️‍🌈💕),"""🚨ALSO🚨 if that is your password PLEASE don't own up to it in this thread. Just go change it!""",EN,2018-07-11 17:36:40,2018-07-11 17:36:06,https://twitter.com/statuses/1017100229206728706,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0ZAKaenJwABLBXr,outbound,,codecatt (Nimble 🏳️‍🌈💕),"""@codecatt yet is the key word here! We *are* hoping to localize based on demand.""",EN,2018-07-11 17:36:40,2018-07-11 17:41:23,https://twitter.com/statuses/1017101559388258304,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0ZAKaenJwABLBXr,inbound,,codecatt (Nimble 🏳️‍🌈💕),"""@sandysage @fbender_dev @firefox That's awesome! Thanks for letting us know!!""",EN,2018-07-11 17:36:40,2018-07-19 17:47:55,https://twitter.com/statuses/1020002309332459520,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Y_NpvKWQABhy4C,inbound,,TheMadHermit (The Mad Hermit),"""Sadly I am switching to @firefox because @googlechrome won't stop videos from autoplaying. Muting is not enough. Why should I waste bandwidth on content I am not watching. I really need videos on websites to play only when I hit the play button. #CanIGetAnAmen""",EN,2018-07-11 17:32:25,2018-07-11 17:32:25,https://twitter.com/statuses/1017099302219501570,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Y-DqenJwABLBWb,inbound,,iBelieveJesus23 (PJ C),"""@firefox please bring thunderbird to iOS""","EN,Firefox iOS",2018-07-11 17:27:41,2018-07-11 17:27:41,https://twitter.com/statuses/1017098113306284033,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Y7h6enJwABLBUR,inbound,,pascalbom (Pascal Bom),"""@NHNieuws Ja dus

https://t.co/wARp8v0TQg""",NL,2018-07-11 17:16:44,2018-07-11 17:16:44,https://twitter.com/statuses/1017095356822245376,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Y7TZvKWQABhy1U,inbound,,nxmndr (Anaximander),"""...chrome kullananlar için: https://t.co/ostjmMBzuJ

...firefox kullananlar için: https://t.co/bv2QTjPjRi""",TR,2018-07-11 17:15:46,2018-07-11 17:15:46,https://twitter.com/statuses/1017095115704340483,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Y6yKenJwABLBTz,inbound,,RandomFFUser (Random Firefox User),"""@JeffHoogland @firefox @googlechrome Hi! Firefox Sync is very focused on security and privacy. It stores all data e2e encrypted. Mozilla does not have your history, bookmarks, passwords in clear text and the encryption key is derived from the sync password. #fxhelp""","EN,AoA,Help Me,Fan Luv",2018-07-11 17:13:42,2018-07-11 17:13:42,https://twitter.com/statuses/1017094593559629829,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Y6yKenJwABLBTz,inbound,,RandomFFUser (Random Firefox User),"""@JeffHoogland @firefox @googlechrome Firefox sync is a sync tool, not a backup tool even if it offers some backup features like restoring previous bookmarks. You can backup your firefox profile with any file backup tool #fxhelp""","EN,AoA,Help Me,Fan Luv",2018-07-11 17:13:42,2018-07-11 17:20:35,https://twitter.com/statuses/1017096323965779970,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Y6yKenJwABLBTz,inbound,,RandomFFUser (Random Firefox User),"""@JeffHoogland @firefox @googlechrome Friendly advice: do not set a passphrase on Chrome. By default, e2e is disabled in Chrome. Setting a passphrase enables it and you might end up in the same situation as you did with Firefox sync. https://t.co/ODBYI893P7 #fxhelp""","EN,AoA,Help Me,Fan Luv",2018-07-11 17:13:42,2018-07-11 17:43:52,https://twitter.com/statuses/1017102186172608513,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Y6yKenJwABLBTz,inbound,,RandomFFUser (Random Firefox User),"""@JeffHoogland @firefox @googlechrome Friendly advice: do not set a passphrase on Chrome. By default, e2e is disabled in Chrome. Setting a passphrase enables it and you might end up in the same situation as you did with Firefox sync.   https://t.co/ODBYI893P7""","EN,AoA,Help Me,Fan Luv",2018-07-11 17:13:42,2018-07-11 17:45:30,https://twitter.com/statuses/1017102595607945216,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Y6qJvKWQABhy08,inbound,,VonBurkans (André Maguire),"""@opera Cool. iOS and ill leave @firefox.""","EN,Firefox iOS",2018-07-11 17:13:11,2018-07-11 17:13:11,https://twitter.com/statuses/1017094463678832640,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Y1RWfvyAABPzWc,inbound,,Just_Seph (JustSeph),"""@JeffHoogland @firefox @googlechrome I got 32 GB of RAM so I can have 40 chrome tabs open.  No I don’t have a problem""","EN,Help Me",2018-07-11 16:50:12,2018-07-11 16:50:12,https://twitter.com/statuses/1017088681105031168,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Y1BpvKWQABhyxK,inbound,,DKinMN (Dan),"""@JayGabler @firefox Just read the stories, Jay. It'll all make sense when you're done.""",EN,2018-07-11 16:49:09,2018-07-11 16:49:09,https://twitter.com/statuses/1017088416926846976,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Y0JKWrDQABl43z,inbound,,JayGabler (Jay Gabler),"""The new @firefox story recommender leaves something to be desired. I have an electric stove, I don’t live in Europe, and I sure as shit don’t care about even the partial history of steel, let alone ALL of it. https://t.co/VBaZCKos1M""",EN,2018-07-11 16:45:24,2018-07-11 16:45:24,https://twitter.com/statuses/1017087470113034240,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Y0CaWrDQABl43k,inbound,,Rogeliketweety (Roger Verhoeven),"""#Hashtag #fhelp on #Twitter Get Help with #Firefox https://t.co/MyIXPXGiny @RandomFFUser @firefox #Guide #HowTo #API #Developers #Hashtags #socialmedia https://t.co/azqojxd0Im""","EN,Community",2018-07-11 16:44:37,2018-07-11 16:44:37,https://twitter.com/statuses/1017087276407549954,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Y0CaWrDQABl43k,inbound,,Rogeliketweety (Roger Verhoeven),"""@guigs_mozilla @RandomFFUser @firefox Thank you @guigs_mozilla Rachel https://t.co/5VpcVJRbkK""","EN,Community",2018-07-11 16:44:37,2018-07-12 19:35:55,https://twitter.com/statuses/1017492769617661952,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Yw3ZvKWQABhyu0,inbound,,ITmixCZ (IT MIX CZ),"""News:Mozilla má novou aplikaci a není to prohlížeč: Notes by Firefox můžete už stahovat
https://t.co/vdnTF4KytA""","CZ,Test Pilot,Android",2018-07-11 16:31:14,2018-07-11 16:31:14,https://twitter.com/statuses/1017083907219644416,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YvopvKWQABhyt0,inbound,,zajda1985 (Lukáš Chroustovský),"""Notes by Firefox aneb nová aplikace pro tvoření rychlých poznámek https://t.co/AaTNheS7VE""","CZ,Test Pilot,Android",2018-07-11 16:25:59,2018-07-11 16:25:59,https://twitter.com/statuses/1017082585011376131,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YvRJvKWQABhytm,inbound,,dotekomanie (Dotekománie.cz),"""Notes by Firefox aneb nová aplikace pro tvoření rychlých poznámek https://t.co/3TU0JKjlSe""","CZ,Test Pilot,Android",2018-07-11 16:24:26,2018-07-11 16:24:26,https://twitter.com/statuses/1017082193640910849,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YvF5vKWQABhyte,inbound,,glengineered (Glen Pike),"""Oooh screenshots in @firefox - nice!""",EN,2018-07-11 16:23:50,2018-07-11 16:23:50,https://twitter.com/statuses/1017082043510022144,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YugKenJwABLBL1,inbound,,tim_wilson (Tim Wilson),"""@jerrynixon @firefox I use ""Read Aloud"" WAY more then I would ever use ""Back"" - not sure about you.""",EN,2018-07-11 16:21:19,2018-07-11 16:21:19,https://twitter.com/statuses/1017081409125613571,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Yt7aenJwABLBLc,inbound,,RmTux (Rami M. Amin),"""Check @Firefox #Lockbox: Take your passwords everywhere https://t.co/CUrrIllLSp via @chrismessina #CyberSecurity #Productivity https://t.co/YYecctyPNv""",EN,2018-07-11 16:18:52,2018-07-11 16:18:52,https://twitter.com/statuses/1017080793867440128,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YrXmfvyAABPzQi,inbound,,DeanHaack5 (Dean Haack),"""@TKDragon75 @firefox https://t.co/W9VgsWNseV      is better""","EN,Not Fan Luv",2018-07-11 16:07:56,2018-07-11 16:07:56,https://twitter.com/statuses/1017078043981033473,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YrXmfvyAABPzQi,inbound,,DeanHaack5 (Dean Haack),"""@TKDragon75 @firefox chrome is owned by soros or is a partner with him""","EN,Not Fan Luv",2018-07-11 16:07:56,2018-07-11 16:08:51,https://twitter.com/statuses/1017078272746840064,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YrXmfvyAABPzQi,inbound,,DeanHaack5 (Dean Haack),"""@firefox https://t.co/W9VgsWNseV  is private browsing you get true facts""","EN,Not Fan Luv",2018-07-11 16:07:56,2018-07-11 16:11:54,https://twitter.com/statuses/1017079043206893568,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YrXmfvyAABPzQi,inbound,,DeanHaack5 (Dean Haack),"""@firefox https://t.co/W9VgsWNseV is better soros is in partner ship with chrome""","EN,Not Fan Luv",2018-07-11 16:07:56,2018-07-11 16:09:55,https://twitter.com/statuses/1017078542776053766,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YrXmfvyAABPzQi,inbound,,DeanHaack5 (Dean Haack),"""@firefox https://t.co/W9VgsWNseV  is private browsing you get true facts""","EN,Not Fan Luv",2018-07-11 16:07:56,2018-07-11 16:11:54,https://twitter.com/statuses/1017079043206893568,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YrXmfvyAABPzQi,inbound,,DeanHaack5 (Dean Haack),"""@TKDragon75 @firefox yes but soros is a partner with them""","EN,Not Fan Luv",2018-07-11 16:07:56,2018-07-12 14:25:15,https://twitter.com/statuses/1017414589472886791,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YrXmfvyAABPzQi,inbound,,DeanHaack5 (Dean Haack),"""@TKDragon75 @firefox https://t.co/W9VgsWvQQl        is a search engine and its private you dont check shit out do you""","EN,Not Fan Luv",2018-07-11 16:07:56,2018-07-12 14:26:46,https://twitter.com/statuses/1017414972287041536,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YrXmfvyAABPzQi,inbound,,DeanHaack5 (Dean Haack),"""@TKDragon75 @firefox its a browser to wrong answser""","EN,Not Fan Luv",2018-07-11 16:07:56,2018-07-12 14:27:40,https://twitter.com/statuses/1017415198389329920,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YrXmfvyAABPzQi,inbound,,DeanHaack5 (Dean Haack),"""@TKDragon75 @firefox go check out who soros ownes an partner with its in there he owns an partners with many but i bet you wont research him""","EN,Not Fan Luv",2018-07-11 16:07:56,2018-07-13 12:45:39,https://twitter.com/statuses/1017751913406894080,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YrXmfvyAABPzQi,inbound,,DeanHaack5 (Dean Haack),"""@TKDragon75 @firefox you dont know anything about duckduckgo then its a search engine to but google isnt private duckduckgo is  https://t.co/W9VgsWNseV""","EN,Not Fan Luv",2018-07-11 16:07:56,2018-07-13 16:56:32,https://twitter.com/statuses/1017815050164334592,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YrXmfvyAABPzQi,inbound,,DeanHaack5 (Dean Haack),"""@TKDragon75 @firefox google is partnered with soros""","EN,Not Fan Luv",2018-07-11 16:07:56,2018-07-15 21:13:15,https://twitter.com/statuses/1018604431124959233,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YrXmfvyAABPzQi,inbound,,DeanHaack5 (Dean Haack),"""@firefox you guys give me a virus last yr took my hard rive out i clicked firefox an boom it went out""","EN,Not Fan Luv",2018-07-11 16:07:56,2018-08-09 20:14:26,https://twitter.com/statuses/1027649324275195904,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Yp2KWrDQABl4yz,inbound,,SvetAndroida (Svět Androida cz),"""Mozilla má novou aplikaci a není to prohlížeč: Notes by Firefox můžete už stahovat - https://t.co/LuiQxa9rbl https://t.co/kUCTW0j74c""","CZ,Test Pilot,Android",2018-07-11 16:01:18,2018-07-11 16:01:18,https://twitter.com/statuses/1017076372060196864,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YoUqenJwABLBH1,inbound,,excinit (Nithin Coca (నితిన్)),"""@TimSchu @Ecosia @AdblockPlus @firefox Will check Ecosia out! For privacy plug-ins, I use @ublockorigin as its open source (&amp; lighter) than AdBlockPlus, with @EFF's Privacy Badger &amp; HTTPS everywhere.""",EN,2018-07-11 15:54:56,2018-07-11 15:54:56,https://twitter.com/statuses/1017074773376069632,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Ynv6WrDQABl4xf,inbound,,evosangels (EVOS ANGELS),"""""Mozilla'dan yeni uygulamalar!"" https://t.co/maDECgmfAw https://t.co/W2dSXpCery""",TR,2018-07-11 15:52:20,2018-07-11 15:52:20,https://twitter.com/statuses/1017074119114919936,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YmkaenJwABLBGX,inbound,,sgekar (Oil-Gas-tronomer),"""@Firefox Is Back. It’s Time to Give It a Try. https://t.co/3ZR1dl9YwD""",EN,2018-07-11 15:43:03,2018-07-11 15:43:03,https://twitter.com/statuses/1017071781130264576,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YmHqenJwABLBFl,inbound,,jupitersignal (Jupiter Broadcasting),"""A new Linux Unplugged is OUT! https://t.co/zqDSPKOHyq We reflect on recent FOSS security screw ups and ponder a solution powered by community. Plus get you caught up on community news, @firefox changes, and poke the new minimal @ubuntu .""",EN,2018-07-11 15:42:35,2018-07-11 15:42:35,https://twitter.com/statuses/1017071662615818240,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Yko5vKWQABhynv,inbound,,cobaltjacket (Joseph P. Hillenburg),"""Browser vendors like @firefox and @opera should not be performing password storage. The entities themselves may be acting in good faith, but a compromised browser could result in leaked credentials.  #InfoSec""","EN,Not Fan Luv",2018-07-11 15:39:14,2018-07-11 15:39:14,https://twitter.com/statuses/1017070818352881666,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YkgHE4ngABBa8a,inbound,,SuperJMN (José Manuel Nieto),"""@jerrynixon @firefox Back in the context menu? U mad?""",EN,2018-07-11 15:38:39,2018-07-11 15:38:39,https://twitter.com/statuses/1017070675121639425,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YkcqenJwABLBE1,inbound,,Rogeliketweety (Roger Verhoeven),"""#Poll And if you don""t already use #Firefox I""m Curious :
1 ) Why Not ? 2 ) Will you Reconsider and Try it Again ? https://t.co/R4krN79JKD 
Please Answer it on the Original Tweet from @devinreams #Browser #Mozilla #Internet #Web @firefox https://t.co/jJKDadB8oX""",EN,2018-07-11 15:38:24,2018-07-11 15:38:24,https://twitter.com/statuses/1017070612114788353,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YjmlaGoAABmXpO,inbound,,"thammarith (Thammarith's celebrating the maximum 50 characters)","""This is why I love @firefox! https://t.co/XQREkORO78""","EN,Fan Luv",2018-07-11 15:34:08,2018-07-11 15:34:08,https://twitter.com/statuses/1017069535927590912,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YhjKv82AAB2CCj,inbound,,SamFlemming3 (Sam Flemming),"""Digging it. https://t.co/rtFSwM4hTG""","EN,Pending",2018-07-11 15:26:04,2018-07-11 15:26:04,https://twitter.com/statuses/1017067505733562373,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Yg86v82AAB2CCP,inbound,,zorinlynx (Zorin =^o.o^=),"""BROWSER DEVELOPERS: When I click on a link, then go back, I want to see the SAME THING I saw before clicking on the link. I don't want the page to refresh. I don't want to be miles from where I'd scrolled to. THE SAME THING. Why is this so hard, @Apple @googlechrome @firefox ??""",EN,2018-07-11 15:23:30,2018-07-11 15:23:30,https://twitter.com/statuses/1017066862725693440,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YgAKv82AAB2CBo,inbound,,Rogeliketweety (Roger Verhoeven),"""#FirefoxLockbox :  An #iPhone App For All Your Passwords https://t.co/oms1l2SyoJ via @firefox #Video #Guide #HowTo #Security #apps #tools #Firefox #Browser #IPhone #Mobile""","EN,Video",2018-07-11 15:19:27,2018-07-11 15:19:27,https://twitter.com/statuses/1017065841052061697,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YfIKv82AAB2CBI,inbound,,Rogeliketweety (Roger Verhoeven),"""#FirefoxLockbox : Take your passwords everywhere https://t.co/Iem0qFzOsq via @chrismessina @firefox #apps #tools #Firefox #Security #IPhone https://t.co/2wLD4eLXP3""",EN,2018-07-11 15:15:43,2018-07-11 15:15:43,https://twitter.com/statuses/1017064902702391297,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Ye11aGoAABmXmk,inbound,,tiagofaustino (Tiago Faustino ☕️),"""@FirefoxBrasil Vcs sabem qdo o Firefox Lockbox vai ficar disponível na AppStore brasileira?""","PT-BR,Fan Luv",2018-07-11 15:14:31,2018-07-11 15:14:31,https://twitter.com/statuses/1017064598707539968,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Ye11aGoAABmXmk,outbound,Jhonatas  Rodrigues,tiagofaustino (Tiago Faustino ☕️),"""@tiagofaustino Olá Tiago! Em breve teremos novidades a respeito. 🙂 - JRM""","PT-BR,Fan Luv",2018-07-11 15:14:31,2018-07-21 21:30:17,https://twitter.com/statuses/1020783044888735744,886546,14775.766666666666,246.26277777777779
twitter,message,tweet,https://reply.buffer.com/conversations/W0Ye0pvKWQABhykX,inbound,,RandomFFUser (Random Firefox User),"""@wildcountrywebs Hi! What pages are you having issues with? What issues are there exactly? #fxhelp""","EN,AoA",2018-07-11 15:14:14,2018-07-11 15:14:14,https://twitter.com/statuses/1017064529069527040,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YeQHE4ngABBa4d,inbound,,Levi__Adams (Levi Adams),"""@peteranglea @firefox I'd like me one of those! I can't find anywhere to purchase current @Firefox clothing or other items.""","EN,Fan Luv",2018-07-11 15:11:59,2018-07-11 15:11:59,https://twitter.com/statuses/1017063962100330501,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YeGVaGoAABmXl8,inbound,,Ahmad0Darwiche (Ahmad Darwiche),"""It’s A New Firefox Multi-tasking Extension: Side View https://t.co/u1JjoLsMUt via @firefox""","EN,No Action Taken,Press Release",2018-07-11 15:11:20,2018-07-11 15:11:20,https://twitter.com/statuses/1017063798862237697,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YcXpvKWQABhyip,inbound,,bhaidle (Brian Haidle),"""@JeffHoogland @firefox @googlechrome If only the wolfram alpha browser had stayed operational""",EN,2018-07-11 15:03:57,2018-07-11 15:03:57,https://twitter.com/statuses/1017061940097634304,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YcWFaGoAABmXk4,inbound,,Computers_ICT (Van der Wal Services),"""Zo voorkom je een downloadbom in Chrome en Firefox 
https://t.co/PCD2NgKzb3""",NL,2018-07-11 15:03:41,2018-07-11 15:03:41,https://twitter.com/statuses/1017061874838441985,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Yboqv82AAB2B_F,inbound,,ivillacu (Ignacio Villacura),"""@JeffHoogland @firefox @googlechrome Why did you stop using it? I'ts RAM heavy but by far the best browser. The sync option and that gets saved in you gmail account is the best.""","EN,Fan Luv",2018-07-11 15:00:36,2018-07-11 15:00:36,https://twitter.com/statuses/1017061099265544193,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Ybc1aGoAABmXkY,inbound,,mozilla_fr (Mozilla francophone),"""GeckoView, Firefox Monitor, Federated Learning, Lockbox… sont des noms de code de projets que vous retrouverez dans nos nouvelles du développement de @Firefox issues du blog de @FirefoxNightly https://t.co/uODmER1pQF""",FR,2018-07-11 15:00:02,2018-07-11 15:00:02,https://twitter.com/statuses/1017060954067087360,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YbKJvKWQABhyhw,inbound,,hugoperezh (Hugo Pérez),"""Vamos a darle una oportunidad a @firefox. Tiene mucho tiempo que no lo utilizo.""",ES,2018-07-11 14:58:46,2018-07-11 14:58:46,https://twitter.com/statuses/1017060637665525760,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YbKJvKWQABhyhw,outbound,Miguel Useche,hugoperezh (Hugo Pérez),"""@hugoperezh ¡Super! No te defraudará -MU""",ES,2018-07-11 14:58:46,2018-07-13 01:56:51,https://twitter.com/statuses/1017588635749814273,125885,2098.0833333333335,34.96805555555556
twitter,message,tweet,https://reply.buffer.com/conversations/W0Ya8FaGoAABmXkF,inbound,,eduplessis (Edouard Duplessis 🌐),"""@firefox @FirefoxDevTools Why Ctrl+G is not ""go to line"" https://t.co/ORJf1qK9Ha""","EN,WebDev,No Action Taken",2018-07-11 14:57:50,2018-07-11 14:57:50,https://twitter.com/statuses/1017060402738421762,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YaHVaGoAABmXjo,inbound,,coreh (Marco Buono),"""Hey there @firefox, Not super happy about this shield experiment 😕  There's no option to dismiss it permanently (Only ""Not Now""), and I have several cloud storage providers installed (Dropbox, iCloud, OneDrive) but it only prompted me for dropbox, so it feels like a brand deal https://t.co/lkFjXR6NKJ""","EN,Fan Luv",2018-07-11 14:54:20,2018-07-11 14:54:20,https://twitter.com/statuses/1017059522253348865,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YWv3E4ngABBa0R,inbound,,apetresc (Adrian Petrescu),"""@firefox Is a CLI client on the roadmap at all?""",EN,2018-07-11 14:39:57,2018-07-11 14:39:57,https://twitter.com/statuses/1017055899582652417,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YWb3E4ngABBa0G,inbound,,geoffdoesstuff (Geoff Lawrence),"""I am a fan of @firefox including @FirefoxDevTools and @FirefoxNightly however I am currently using a test project called Side View which is brilliant for watching my Bamboo builds and Tweet at the same time https://t.co/3TprN2mzmO""","EN,WebDev,No Action Taken",2018-07-11 14:38:38,2018-07-11 14:38:38,https://twitter.com/statuses/1017055569331523586,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YVwZvKWQABhye2,inbound,,baycanonline (BAYCANONLiNE),"""Mozilla'dan yeni uygulamalar! https://t.co/b9jXldqy3a""",TR,2018-07-11 14:35:34,2018-07-11 14:35:34,https://twitter.com/statuses/1017054800049995776,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YVaKv82AAB2B7y,inbound,,TC_OZEL_BURO (ÖZEL BÜRO GRUBU),"""Mozilla'dan yeni uygulamalar! https://t.co/74MVGA0rL9 https://t.co/bAx9ZNFlkb""",TR,2018-07-11 14:34:03,2018-07-11 14:34:03,https://twitter.com/statuses/1017054418292826112,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YVZKv82AAB2B7v,inbound,,chiponline (CHIP Online),"""Mozilla'dan yeni uygulamalar! Mozilla, Firefox'un yeni sürümlerini denediği Test Pilot programını bu yeni uygulamalarla genişletti! https://t.co/R3lNnaO5N7 https://t.co/mAEC473pY4""",TR,2018-07-11 14:34:01,2018-07-11 14:34:01,https://twitter.com/statuses/1017054407953932288,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YUQpvKWQABhyd9,inbound,,ilker_kesen (İlker Kesen),"""firefox'un gomulu ekran goruntusu alma ozelligi muazzam bir sey.""",TR,2018-07-11 14:28:49,2018-07-11 14:28:49,https://twitter.com/statuses/1017053098123190272,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YTDFaGoAABmXf6,inbound,,SuperHinotama (Terran Qualls),"""@JeffHoogland @firefox @googlechrome Chrome is such a resource hog it annoys me, but at the same time it's sort of the best browser. Just wish browsers like Vivaldi had more love.""","EN,Fan Luv",2018-07-11 14:24:10,2018-07-11 14:24:10,https://twitter.com/statuses/1017051927308328960,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YTDFaGoAABmXf6,inbound,,SuperHinotama (Terran Qualls),"""@JeffHoogland @firefox @googlechrome For sure.""","EN,Fan Luv",2018-07-11 14:24:10,2018-07-11 14:27:29,https://twitter.com/statuses/1017052763161841664,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0YSi5vKWQABhydL,inbound,,debby060290 (Debora),"""@geekitaliano @ClaudioStoduto @firefox Io ci ho provato, ma per consultare la mail da web, iCloud é una rogna""",IT,2018-07-11 14:22:02,2018-07-11 14:22:02,https://twitter.com/statuses/1017051392563974144,,,
